Initiative_key,Initiative_name,Start_date,End_date,Coverage_percentage
1941,Malaria Testing and Treatment Program,2020-04-21,2020-07-13,53.73
1942,Indoor Residual Spraying Campaign,2018-02-08,2019-01-24,74.82
1943,Malaria Testing and Treatment Program,2021-10-12,2019-04-02,60.67
1944,Malaria Awareness Campaign,2019-05-22,2016-06-29,54.54
1945,Bed Net Distribution Program,2021-02-23,2022-06-03,63.63
1946,Community Health Worker Training,2020-01-19,2018-03-20,84.63
1947,Malaria Awareness Campaign,2020-05-11,2015-12-06,67.67
1948,Bed Net Distribution Program,2017-06-19,2021-04-14,51.26
1949,Bed Net Distribution Program,2015-06-13,2020-03-28,54.96
1950,Bed Net Distribution Program,2017-08-10,2020-03-30,91.04
1951,Malaria Awareness Campaign,2016-12-13,2016-02-20,56.22
1952,Indoor Residual Spraying Campaign,2022-04-16,2018-05-10,94.58
1953,Malaria Awareness Campaign,2023-11-22,2019-02-23,61.47
1954,Indoor Residual Spraying Campaign,2021-07-20,2015-08-05,69.22
1955,Indoor Residual Spraying Campaign,2015-09-04,2021-12-04,83.31
1956,Bed Net Distribution Program,2018-03-08,2017-04-22,88.96
1957,Malaria Testing and Treatment Program,2015-04-17,2018-01-13,51.73
1958,Malaria Awareness Campaign,2017-01-12,2018-10-05,65.83
1959,Indoor Residual Spraying Campaign,2022-04-06,2015-09-12,64.69
1960,Indoor Residual Spraying Campaign,2022-10-08,2019-05-04,51.89
1961,Malaria Awareness Campaign,2019-02-26,2023-02-02,81.9
1962,Community Health Worker Training,2016-12-22,2017-06-05,60.84
1963,Bed Net Distribution Program,2018-10-04,2015-09-22,81.64
1964,Malaria Testing and Treatment Program,2017-05-16,2018-06-23,93.07
1965,Malaria Awareness Campaign,2017-09-28,2021-05-12,57.83
1966,Bed Net Distribution Program,2022-02-23,2015-08-26,81.72
1967,Indoor Residual Spraying Campaign,2021-09-18,2016-10-08,59.69
1968,Indoor Residual Spraying Campaign,2020-10-01,2023-12-22,69.86
1969,Malaria Testing and Treatment Program,2018-01-22,2020-01-25,74.73
1970,Malaria Awareness Campaign,2023-05-22,2019-06-18,60.8
1971,Malaria Testing and Treatment Program,2018-03-30,2023-01-18,50.73
1972,Bed Net Distribution Program,2020-03-11,2023-03-23,64.9
1973,Community Health Worker Training,2019-10-22,2018-04-21,79.78
1974,Community Health Worker Training,2018-08-02,2019-04-23,68.15
1975,Indoor Residual Spraying Campaign,2022-04-04,2020-09-08,57.9
1976,Indoor Residual Spraying Campaign,2020-12-02,2017-10-19,88.64
1977,Indoor Residual Spraying Campaign,2021-10-01,2021-11-07,60.84
1978,Community Health Worker Training,2020-02-23,2018-04-01,88.49
1979,Community Health Worker Training,2020-05-12,2017-08-21,57.01
1980,Malaria Testing and Treatment Program,2019-06-28,2016-01-08,83.59
1981,Malaria Awareness Campaign,2022-09-16,2015-02-19,52.75
1982,Bed Net Distribution Program,2017-06-17,2017-04-25,79.86
1983,Malaria Testing and Treatment Program,2022-11-28,2020-01-19,70.12
1984,Community Health Worker Training,2023-09-19,2020-09-21,91.59
1985,Malaria Testing and Treatment Program,2016-07-05,2022-04-10,70.22
1986,Indoor Residual Spraying Campaign,2023-01-26,2016-01-23,73.22
1987,Indoor Residual Spraying Campaign,2017-08-30,2019-01-06,50.86
1988,Malaria Awareness Campaign,2023-12-10,2022-11-21,78.08
1989,Bed Net Distribution Program,2020-11-01,2019-09-28,76.79
1990,Malaria Awareness Campaign,2016-02-28,2023-08-12,88.06
1991,Malaria Testing and Treatment Program,2017-10-30,2020-11-01,84.17
1992,Community Health Worker Training,2022-10-03,2023-02-03,83.15
1993,Community Health Worker Training,2015-04-18,2021-08-25,54.88
1994,Bed Net Distribution Program,2023-02-12,2016-03-27,57.83
1995,Malaria Testing and Treatment Program,2019-12-10,2023-06-26,56.62
1996,Malaria Testing and Treatment Program,2017-02-28,2018-07-26,84.45
1997,Bed Net Distribution Program,2015-01-28,2021-06-30,80.51
1998,Bed Net Distribution Program,2021-11-01,2022-06-30,56.68
1999,Indoor Residual Spraying Campaign,2021-02-15,2017-11-14,88.22
2000,Bed Net Distribution Program,2022-02-20,2020-06-19,66.22
2001,Community Health Worker Training,2015-08-09,2023-09-18,55.63
2002,Community Health Worker Training,2015-04-30,2018-12-27,68.64
2003,Indoor Residual Spraying Campaign,2018-09-13,2022-07-15,77.09
2004,Bed Net Distribution Program,2023-04-02,2018-11-30,56.31
2005,Community Health Worker Training,2021-10-15,2023-04-27,72.17
2006,Indoor Residual Spraying Campaign,2019-08-02,2021-07-02,53.04
2007,Community Health Worker Training,2021-01-19,2023-01-07,52.37
2008,Bed Net Distribution Program,2018-05-24,2016-07-26,62.81
2009,Bed Net Distribution Program,2018-08-26,2021-12-07,84.63
2010,Community Health Worker Training,2019-10-14,2020-08-18,94.58
2011,Malaria Testing and Treatment Program,2019-02-19,2016-06-29,77.18
2012,Community Health Worker Training,2015-01-06,2022-10-29,74.34
2013,Malaria Awareness Campaign,2023-05-28,2020-03-03,73.17
2014,Malaria Testing and Treatment Program,2017-07-12,2017-03-04,50.83
2015,Malaria Awareness Campaign,2016-03-28,2016-12-30,63.77
2016,Community Health Worker Training,2020-02-13,2022-01-07,87.88
2017,Malaria Awareness Campaign,2017-07-22,2015-07-14,56.78
2018,Malaria Testing and Treatment Program,2015-11-01,2015-12-22,53.5
2019,Indoor Residual Spraying Campaign,2017-04-06,2022-09-21,83.81
2020,Bed Net Distribution Program,2021-03-21,2019-01-10,87.72
2021,Community Health Worker Training,2020-06-02,2015-07-07,65.29
2022,Malaria Awareness Campaign,2017-05-09,2017-10-24,56.25
2023,Community Health Worker Training,2019-05-03,2019-06-26,83.31
2024,Indoor Residual Spraying Campaign,2020-08-26,2022-07-25,70.28
2025,Malaria Awareness Campaign,2016-08-27,2016-05-15,60.75
2026,Community Health Worker Training,2021-11-16,2018-11-18,57.49
2027,Malaria Awareness Campaign,2016-05-29,2021-12-24,56.98
2028,Indoor Residual Spraying Campaign,2015-01-05,2020-06-18,76.24
2029,Community Health Worker Training,2022-08-05,2021-10-21,52.75
2030,Indoor Residual Spraying Campaign,2021-07-27,2022-06-07,54.79
2031,Community Health Worker Training,2020-03-02,2019-08-31,85.1
2032,Bed Net Distribution Program,2015-07-17,2023-07-11,61.19
2033,Bed Net Distribution Program,2019-06-04,2020-05-17,50.85
2034,Malaria Awareness Campaign,2023-04-06,2016-03-01,62.72
2035,Indoor Residual Spraying Campaign,2020-04-02,2017-03-09,56.18
2036,Indoor Residual Spraying Campaign,2023-04-20,2017-12-21,78.02
2037,Community Health Worker Training,2019-10-10,2022-02-20,56.63
2038,Malaria Awareness Campaign,2020-03-18,2023-07-25,82.67
2039,Indoor Residual Spraying Campaign,2017-08-06,2021-02-23,58.98
2040,Community Health Worker Training,2018-11-25,2017-05-04,88.54
2041,Bed Net Distribution Program,2015-12-20,2016-12-20,53.54
2042,Community Health Worker Training,2023-05-30,2015-01-07,75.46
2043,Malaria Testing and Treatment Program,2020-01-01,2017-06-13,55.62
2044,Indoor Residual Spraying Campaign,2022-01-31,2016-03-14,75.4
2045,Bed Net Distribution Program,2021-04-19,2022-10-16,61.76
2046,Community Health Worker Training,2021-05-19,2023-02-17,73.9
2047,Malaria Testing and Treatment Program,2015-10-03,2017-01-12,54.75
2048,Malaria Testing and Treatment Program,2021-10-23,2023-04-19,73.17
2049,Bed Net Distribution Program,2019-10-05,2018-05-26,61.23
2050,Malaria Testing and Treatment Program,2020-07-25,2021-11-12,90.26
2051,Indoor Residual Spraying Campaign,2018-12-02,2021-02-22,52.05
2052,Indoor Residual Spraying Campaign,2018-03-16,2018-12-14,68.84
2053,Indoor Residual Spraying Campaign,2016-09-21,2023-03-19,69.05
2054,Malaria Awareness Campaign,2022-12-26,2019-11-06,94.22
2055,Bed Net Distribution Program,2022-03-06,2015-04-20,79.59
2056,Malaria Testing and Treatment Program,2020-05-17,2018-01-01,76.48
2057,Community Health Worker Training,2020-07-05,2019-07-29,92.72
2058,Bed Net Distribution Program,2022-01-02,2016-05-23,83.75
2059,Malaria Awareness Campaign,2021-04-20,2022-05-24,88.79
2060,Community Health Worker Training,2021-07-07,2022-01-07,93.92
2061,Indoor Residual Spraying Campaign,2021-10-27,2018-03-09,56.72
2062,Malaria Testing and Treatment Program,2021-09-03,2015-06-18,50.68
2063,Indoor Residual Spraying Campaign,2018-03-21,2015-12-27,78.17
2064,Indoor Residual Spraying Campaign,2023-06-15,2017-07-04,88.73
2065,Indoor Residual Spraying Campaign,2019-09-20,2021-04-23,51.18
2066,Community Health Worker Training,2023-04-24,2019-09-11,57.53
2067,Bed Net Distribution Program,2020-02-20,2018-08-03,79.15
2068,Indoor Residual Spraying Campaign,2020-03-03,2015-05-14,54.17
2069,Community Health Worker Training,2023-04-09,2016-11-09,68.08
2070,Indoor Residual Spraying Campaign,2023-03-20,2018-09-21,52.1
2071,Community Health Worker Training,2018-06-03,2017-08-07,94.5
2072,Indoor Residual Spraying Campaign,2021-03-20,2017-03-25,94.6
2073,Bed Net Distribution Program,2020-03-29,2023-01-13,56.66
2074,Malaria Testing and Treatment Program,2019-03-05,2023-03-06,63.21
2075,Indoor Residual Spraying Campaign,2018-12-07,2015-03-06,53.94
2076,Indoor Residual Spraying Campaign,2020-10-03,2018-01-08,53.47
2077,Malaria Awareness Campaign,2015-01-24,2019-08-13,93.94
2078,Malaria Awareness Campaign,2020-09-13,2021-09-30,54.92
2079,Malaria Awareness Campaign,2015-08-24,2016-12-17,85.2
2080,Indoor Residual Spraying Campaign,2018-10-30,2022-01-31,86.09
2081,Indoor Residual Spraying Campaign,2017-07-22,2021-05-16,75.46
2082,Malaria Awareness Campaign,2018-02-24,2015-07-02,83.89
2083,Malaria Awareness Campaign,2015-05-17,2023-12-28,65.91
2084,Indoor Residual Spraying Campaign,2015-10-22,2019-02-04,91.64
2085,Malaria Testing and Treatment Program,2022-04-05,2019-06-22,87.65
2086,Community Health Worker Training,2023-10-25,2018-10-29,62.69
2087,Malaria Testing and Treatment Program,2020-08-27,2022-09-02,75.57
2088,Malaria Testing and Treatment Program,2018-04-13,2019-02-09,53.75
2089,Community Health Worker Training,2016-05-09,2019-01-28,80.95
2090,Malaria Testing and Treatment Program,2018-01-18,2020-08-20,94.9
2091,Community Health Worker Training,2022-11-06,2023-06-18,66.34
2092,Malaria Awareness Campaign,2020-11-19,2022-06-06,79.62
2093,Malaria Awareness Campaign,2018-03-18,2023-03-13,55.12
2094,Community Health Worker Training,2016-07-06,2018-07-08,92.38
2095,Indoor Residual Spraying Campaign,2017-09-09,2022-10-12,84.54
2096,Malaria Awareness Campaign,2015-03-21,2023-07-17,80.24
2097,Malaria Awareness Campaign,2023-12-26,2015-04-01,73.05
2098,Indoor Residual Spraying Campaign,2015-01-03,2019-06-08,52.81
2099,Indoor Residual Spraying Campaign,2022-07-18,2021-07-21,72.01
2100,Community Health Worker Training,2020-03-29,2015-02-09,68.81
2101,Indoor Residual Spraying Campaign,2018-05-14,2018-05-27,92.76
2102,Bed Net Distribution Program,2022-12-05,2016-03-20,89.08
2103,Bed Net Distribution Program,2019-08-03,2022-05-28,72.85
2104,Community Health Worker Training,2023-12-11,2019-12-14,78.32
2105,Malaria Testing and Treatment Program,2015-09-01,2015-09-16,51.39
2106,Malaria Testing and Treatment Program,2017-01-19,2019-10-30,58.93
2107,Bed Net Distribution Program,2015-03-27,2016-10-28,50.12
2108,Indoor Residual Spraying Campaign,2020-02-24,2015-05-16,69.89
2109,Community Health Worker Training,2018-12-05,2023-05-06,67.32
2110,Malaria Awareness Campaign,2018-01-11,2020-04-19,80.49
2111,Bed Net Distribution Program,2021-02-26,2022-02-27,69.67
2112,Bed Net Distribution Program,2017-10-24,2018-09-13,82.06
2113,Malaria Awareness Campaign,2021-03-06,2015-01-14,50.31
2114,Indoor Residual Spraying Campaign,2019-09-01,2023-12-10,82.28
2115,Bed Net Distribution Program,2018-12-05,2019-10-30,64.73
2116,Community Health Worker Training,2016-04-19,2016-06-29,56.99
2117,Indoor Residual Spraying Campaign,2016-05-18,2022-07-14,78.48
2118,Community Health Worker Training,2017-12-28,2018-11-09,59.61
2119,Malaria Testing and Treatment Program,2017-07-27,2017-02-04,81.17
2120,Bed Net Distribution Program,2015-04-26,2017-12-15,86.19
2121,Malaria Testing and Treatment Program,2019-10-12,2020-06-26,68.85
2122,Community Health Worker Training,2021-05-24,2018-09-28,83.17
2123,Malaria Awareness Campaign,2017-08-06,2019-02-13,90.0
2124,Community Health Worker Training,2017-06-29,2018-02-10,56.54
2125,Malaria Awareness Campaign,2017-07-12,2022-06-15,52.28
2126,Malaria Awareness Campaign,2017-11-14,2016-11-24,50.2
2127,Indoor Residual Spraying Campaign,2022-09-02,2023-08-30,54.62
2128,Community Health Worker Training,2015-09-16,2018-06-11,75.09
2129,Bed Net Distribution Program,2019-07-11,2021-05-30,71.73
2130,Bed Net Distribution Program,2021-06-16,2019-10-01,78.07
2131,Indoor Residual Spraying Campaign,2016-12-16,2022-01-25,64.99
2132,Bed Net Distribution Program,2018-11-11,2020-04-20,86.31
2133,Malaria Testing and Treatment Program,2015-07-28,2018-05-17,94.39
2134,Malaria Awareness Campaign,2022-09-19,2021-12-19,60.64
2135,Malaria Awareness Campaign,2020-02-08,2020-03-10,59.44
2136,Indoor Residual Spraying Campaign,2021-08-30,2020-07-26,90.55
2137,Malaria Testing and Treatment Program,2015-10-26,2023-04-27,61.2
2138,Indoor Residual Spraying Campaign,2023-06-18,2018-07-03,80.01
2139,Malaria Testing and Treatment Program,2020-07-25,2019-07-30,50.08
2140,Bed Net Distribution Program,2018-01-21,2020-04-27,94.62
2141,Indoor Residual Spraying Campaign,2019-06-12,2019-06-16,53.85
2142,Indoor Residual Spraying Campaign,2018-10-18,2017-09-28,77.05
2143,Malaria Awareness Campaign,2021-02-07,2022-09-19,53.49
2144,Community Health Worker Training,2023-11-22,2022-07-23,50.67
2145,Malaria Awareness Campaign,2023-12-11,2020-01-26,74.61
2146,Bed Net Distribution Program,2017-03-25,2018-09-15,58.69
2147,Bed Net Distribution Program,2022-04-26,2019-02-28,62.31
2148,Malaria Testing and Treatment Program,2022-11-25,2016-08-26,58.8
2149,Community Health Worker Training,2015-04-13,2016-11-24,66.41
2150,Indoor Residual Spraying Campaign,2015-10-10,2020-07-02,89.08
2151,Indoor Residual Spraying Campaign,2017-08-08,2018-10-28,91.6
2152,Bed Net Distribution Program,2017-09-19,2017-04-04,68.12
2153,Indoor Residual Spraying Campaign,2018-07-29,2018-12-07,56.15
2154,Community Health Worker Training,2023-11-06,2017-08-30,91.9
2155,Community Health Worker Training,2019-06-03,2020-11-21,73.66
2156,Malaria Awareness Campaign,2015-10-10,2020-09-06,81.73
2157,Malaria Testing and Treatment Program,2021-05-17,2018-06-21,65.36
2158,Community Health Worker Training,2022-07-12,2022-09-08,62.84
2159,Community Health Worker Training,2018-10-08,2019-10-24,71.25
2160,Malaria Testing and Treatment Program,2023-09-24,2015-01-25,80.77
2161,Malaria Awareness Campaign,2022-01-20,2023-10-03,92.43
2162,Indoor Residual Spraying Campaign,2019-08-30,2018-06-15,92.92
2163,Malaria Awareness Campaign,2021-06-06,2021-02-15,78.99
2164,Indoor Residual Spraying Campaign,2020-01-04,2015-07-30,63.43
2165,Bed Net Distribution Program,2016-02-24,2018-02-16,77.44
2166,Indoor Residual Spraying Campaign,2015-07-29,2020-06-25,50.77
2167,Community Health Worker Training,2020-04-17,2022-07-26,87.87
2168,Indoor Residual Spraying Campaign,2019-01-22,2021-12-05,69.83
2169,Malaria Testing and Treatment Program,2022-06-25,2019-05-18,83.99
2170,Bed Net Distribution Program,2023-02-09,2020-07-15,56.41
2171,Malaria Awareness Campaign,2016-05-14,2015-11-13,76.25
2172,Indoor Residual Spraying Campaign,2018-12-22,2018-08-26,90.09
2173,Indoor Residual Spraying Campaign,2019-04-18,2019-11-06,92.39
2174,Bed Net Distribution Program,2017-01-05,2015-12-09,65.05
2175,Malaria Testing and Treatment Program,2017-09-01,2017-08-05,85.11
2176,Community Health Worker Training,2021-08-24,2020-11-25,54.57
2177,Bed Net Distribution Program,2016-03-19,2018-07-21,68.18
2178,Bed Net Distribution Program,2022-07-20,2023-05-30,77.58
2179,Bed Net Distribution Program,2020-07-19,2021-12-04,76.98
2180,Malaria Awareness Campaign,2020-04-06,2020-08-16,73.64
2181,Malaria Testing and Treatment Program,2022-12-15,2020-08-13,81.56
2182,Malaria Testing and Treatment Program,2022-03-12,2023-10-14,76.18
2183,Malaria Awareness Campaign,2015-02-11,2020-05-08,76.94
2184,Community Health Worker Training,2019-11-18,2018-04-23,71.07
2185,Malaria Awareness Campaign,2019-10-27,2016-10-23,84.16
2186,Malaria Testing and Treatment Program,2017-07-13,2019-07-23,78.07
2187,Indoor Residual Spraying Campaign,2015-04-09,2017-12-25,71.91
2188,Bed Net Distribution Program,2020-08-01,2022-02-05,71.58
2189,Malaria Awareness Campaign,2019-06-27,2017-06-30,52.29
2190,Malaria Awareness Campaign,2018-01-16,2016-03-24,77.11
2191,Bed Net Distribution Program,2023-11-04,2023-04-18,88.02
2192,Bed Net Distribution Program,2021-02-26,2016-05-06,51.79
2193,Indoor Residual Spraying Campaign,2021-06-18,2022-09-03,79.53
2194,Bed Net Distribution Program,2023-09-10,2023-07-06,72.48
2195,Indoor Residual Spraying Campaign,2021-08-12,2015-04-11,80.16
2196,Malaria Awareness Campaign,2019-02-26,2016-05-08,67.07
2197,Malaria Awareness Campaign,2016-02-23,2017-03-11,76.73
2198,Malaria Awareness Campaign,2021-11-14,2017-03-27,50.58
2199,Malaria Awareness Campaign,2020-11-06,2022-06-14,90.71
2200,Malaria Awareness Campaign,2021-12-10,2023-03-08,87.24
2201,Malaria Testing and Treatment Program,2021-01-11,2015-03-11,77.02
2202,Community Health Worker Training,2019-07-22,2015-07-17,86.9
2203,Malaria Awareness Campaign,2020-05-20,2023-06-20,51.82
2204,Indoor Residual Spraying Campaign,2023-04-20,2017-07-08,71.16
2205,Bed Net Distribution Program,2017-06-20,2015-03-16,71.03
2206,Malaria Testing and Treatment Program,2021-11-07,2019-06-25,76.62
2207,Indoor Residual Spraying Campaign,2015-02-17,2017-06-04,86.11
2208,Malaria Awareness Campaign,2017-01-25,2019-08-13,83.88
2209,Bed Net Distribution Program,2023-11-02,2023-10-25,57.66
2210,Malaria Testing and Treatment Program,2021-12-21,2019-08-26,77.52
2211,Community Health Worker Training,2015-05-11,2023-02-17,78.32
2212,Community Health Worker Training,2021-04-15,2018-08-26,66.63
2213,Malaria Awareness Campaign,2019-12-29,2023-11-11,75.07
2214,Malaria Testing and Treatment Program,2015-11-16,2018-08-15,90.54
2215,Bed Net Distribution Program,2020-02-09,2017-09-14,87.57
2216,Malaria Testing and Treatment Program,2015-08-16,2016-01-14,63.12
2217,Malaria Awareness Campaign,2023-06-20,2015-06-20,54.59
2218,Bed Net Distribution Program,2018-05-17,2019-08-11,91.85
2219,Malaria Testing and Treatment Program,2018-08-31,2017-12-07,52.16
2220,Community Health Worker Training,2015-11-11,2022-08-08,80.39
2221,Community Health Worker Training,2017-06-25,2023-06-04,82.12
2222,Community Health Worker Training,2018-08-26,2023-01-03,85.41
2223,Community Health Worker Training,2021-10-30,2019-01-28,59.28
2224,Indoor Residual Spraying Campaign,2021-07-16,2017-11-20,86.5
